Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Total MPG,Price per HP,MSRP(K)
ford,f-150,2017,flex-fuel (unleaded/e85),282.0,6.0,automatic,four wheel drive,4.0,large,extended cab pickup,23,17,5657,34025,20.0,120.65602836879432,34.025
ford,f-150,2017,regular unleaded,365.0,6.0,automatic,four wheel drive,4.0,large,crew cab pickup,23,17,5657,63025,20.0,172.67123287671234,63.025
ford,f-150,2017,regular unleaded,325.0,6.0,automatic,rear wheel drive,4.0,large,crew cab pickup,26,19,5657,38250,22.5,117.6923076923077,38.25
ford,f-150,2017,flex-fuel (unleaded/e85),282.0,6.0,automatic,four wheel drive,4.0,large,crew cab pickup,23,17,5657,40635,20.0,144.09574468085106,40.635
ford,f-150,2017,flex-fuel (unleaded/e85),385.0,8.0,automatic,rear wheel drive,4.0,large,crew cab pickup,22,15,5657,53135,18.5,138.01298701298703,53.135
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,12,5657,3104,14.5,14.10909090909091,3.104
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,17,12,5657,2862,14.5,13.00909090909091,2.862
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,17,12,5657,3433,14.5,15.604545454545455,3.433
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,17,12,5657,3215,14.5,14.613636363636363,3.215
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,17,12,5657,3059,14.5,13.904545454545454,3.059
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,17,12,5657,3214,14.5,14.60909090909091,3.214
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,3.0,large,extended cab pickup,17,12,5657,3241,14.5,14.731818181818182,3.241
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,12,5657,2956,14.5,13.436363636363636,2.956
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,17,12,5657,3394,14.5,15.427272727272728,3.394
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,3.0,large,extended cab pickup,17,12,5657,2836,14.5,12.89090909090909,2.836
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,12,5657,2529,14.5,11.495454545454546,2.529
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,12,5657,2577,14.5,11.713636363636363,2.577
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,3.0,large,extended cab pickup,17,12,5657,2787,14.5,12.668181818181818,2.787
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,17,12,5657,3008,14.5,13.672727272727272,3.008
ford,f-250,1997,regular unleaded,220.0,8.0,manual,rear wheel drive,3.0,large,extended cab pickup,17,12,5657,3156,14.5,14.345454545454546,3.156
ford,f-250,1997,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,17,12,5657,3431,14.5,15.595454545454546,3.431
ford,f-250,1998,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,13,5657,3338,15.0,15.172727272727272,3.338
ford,f-250,1998,regular unleaded,220.0,8.0,automatic,rear wheel drive,3.0,large,extended cab pickup,18,13,5657,3138,15.5,14.263636363636364,3.138
ford,f-250,1998,regular unleaded,220.0,8.0,automatic,rear wheel drive,3.0,large,extended cab pickup,18,13,5657,3096,15.5,14.072727272727272,3.096
ford,f-250,1998,regular unleaded,220.0,8.0,automatic,rear wheel drive,3.0,large,extended cab pickup,18,13,5657,3535,15.5,16.068181818181817,3.535
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,16,13,5657,3733,14.5,16.96818181818182,3.733
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,16,13,5657,3487,14.5,15.85,3.487
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,16,13,5657,3269,14.5,14.85909090909091,3.269
ford,f-250,1998,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,13,5657,2843,15.0,12.922727272727272,2.843
ford,f-250,1998,regular unleaded,220.0,8.0,automatic,rear wheel drive,3.0,large,extended cab pickup,18,13,5657,3395,15.5,15.431818181818182,3.395
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,16,13,5657,3099,14.5,14.086363636363636,3.099
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,16,13,5657,3471,14.5,15.777272727272727,3.471
ford,f-250,1998,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,13,5657,3199,15.0,14.540909090909091,3.199
ford,f-250,1998,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,13,5657,2817,15.0,12.804545454545455,2.817
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,16,13,5657,3223,14.5,14.65,3.223
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,16,13,5657,3764,14.5,17.10909090909091,3.764
ford,f-250,1998,regular unleaded,220.0,8.0,manual,four wheel drive,3.0,large,extended cab pickup,16,13,5657,3822,14.5,17.37272727272727,3.822
ford,f-250,1999,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,13,5657,3251,15.0,14.777272727272727,3.251
ford,f-250,1999,regular unleaded,220.0,8.0,automatic,rear wheel drive,2.0,large,regular cab pickup,17,12,5657,3550,14.5,16.136363636363637,3.55
ford,f-250,1999,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,16,12,5657,3269,14.0,14.85909090909091,3.269
ford,f-250,1999,regular unleaded,220.0,8.0,automatic,four wheel drive,4.0,large,extended cab pickup,15,12,5657,4078,13.5,18.536363636363635,4.078
ford,f-250,1999,regular unleaded,220.0,8.0,manual,rear wheel drive,4.0,large,extended cab pickup,17,13,5657,3241,15.0,14.731818181818182,3.241
ford,f-250,1999,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,16,12,5657,3583,14.0,16.286363636363635,3.583
ford,f-250,1999,regular unleaded,220.0,8.0,manual,four wheel drive,4.0,large,extended cab pickup,16,12,5657,3542,14.0,16.1,3.542
ford,f-250,1999,regular unleaded,220.0,8.0,manual,rear wheel drive,4.0,large,extended cab pickup,17,13,5657,3560,15.0,16.181818181818183,3.56
ford,f-250,1999,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,13,5657,2922,15.0,13.281818181818181,2.922
ford,f-250,1999,regular unleaded,220.0,8.0,manual,rear wheel drive,4.0,large,extended cab pickup,17,13,5657,3188,15.0,14.49090909090909,3.188
ford,f-250,1999,regular unleaded,220.0,8.0,manual,four wheel drive,2.0,large,regular cab pickup,16,12,5657,3192,14.0,14.50909090909091,3.192
ford,f-250,1999,regular unleaded,220.0,8.0,automatic,four wheel drive,2.0,large,regular cab pickup,15,12,5657,3878,13.5,17.62727272727273,3.878
ford,f-250,1999,regular unleaded,220.0,8.0,automatic,rear wheel drive,4.0,large,extended cab pickup,17,12,5657,3752,14.5,17.054545454545455,3.752
ford,f-250,1999,regular unleaded,220.0,8.0,manual,four wheel drive,4.0,large,extended cab pickup,16,12,5657,3572,14.0,16.236363636363638,3.572
ford,f-250,1999,regular unleaded,220.0,8.0,manual,four wheel drive,4.0,large,extended cab pickup,16,12,5657,3908,14.0,17.763636363636362,3.908
ford,f-250,1999,regular unleaded,220.0,8.0,manual,rear wheel drive,2.0,large,regular cab pickup,17,13,5657,2923,15.0,13.286363636363637,2.923
ferrari,f12 berlinetta,2013,premium unleaded (required),731.0,12.0,automated_manual,rear wheel drive,2.0,midsize,coupe,16,11,2774,315888,13.5,432.1313269493844,315.888
ferrari,f12 berlinetta,2014,premium unleaded (required),731.0,12.0,automated_manual,rear wheel drive,2.0,midsize,coupe,16,11,2774,315888,13.5,432.1313269493844,315.888
ferrari,f12 berlinetta,2015,premium unleaded (required),731.0,12.0,automated_manual,rear wheel drive,2.0,midsize,coupe,16,11,2774,319995,13.5,437.749658002736,319.995
ferrari,f430,2007,premium unleaded (required),483.0,8.0,manual,rear wheel drive,2.0,compact,coupe,16,11,2774,173079,13.5,358.3416149068323,173.079
ferrari,f430,2007,premium unleaded (required),483.0,8.0,automated_manual,rear wheel drive,2.0,compact,convertible,16,11,2774,211525,13.5,437.9399585921325,211.525
ferrari,f430,2007,premium unleaded (required),483.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,16,11,2774,234945,13.5,486.42857142857144,234.945
ferrari,f430,2007,premium unleaded (required),483.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,16,11,2774,184309,13.5,381.592132505176,184.309
ferrari,f430,2007,premium unleaded (required),483.0,8.0,manual,rear wheel drive,2.0,compact,convertible,16,11,2774,201213,13.5,416.5900621118012,201.213
ferrari,f430,2008,premium unleaded (required),483.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,16,11,2774,199054,13.5,412.120082815735,199.054
ferrari,f430,2008,premium unleaded (required),483.0,8.0,manual,rear wheel drive,2.0,compact,convertible,16,11,2774,217310,13.5,449.91718426501035,217.31
ferrari,f430,2008,premium unleaded (required),483.0,8.0,automated_manual,rear wheel drive,2.0,compact,convertible,16,11,2774,228447,13.5,472.9751552795031,228.447
ferrari,f430,2008,premium unleaded (required),483.0,8.0,manual,rear wheel drive,2.0,compact,coupe,16,11,2774,186925,13.5,387.00828157349895,186.925
ferrari,f430,2009,premium unleaded (required),483.0,8.0,automated_manual,rear wheel drive,2.0,compact,coupe,16,11,2774,200054,13.5,414.1904761904762,200.054
ferrari,f430,2009,premium unleaded (required),483.0,8.0,manual,rear wheel drive,2.0,compact,convertible,16,11,2774,218310,13.5,451.9875776397516,218.31
ferrari,f430,2009,premium unleaded (required),483.0,8.0,manual,rear wheel drive,2.0,compact,coupe,16,11,2774,187925,13.5,389.0786749482402,187.925
ferrari,f430,2009,premium unleaded (required),483.0,8.0,automated_manual,rear wheel drive,2.0,compact,convertible,16,11,2774,229447,13.5,475.0455486542443,229.447
ferrari,ff,2013,premium unleaded (required),651.0,12.0,automated_manual,all wheel drive,2.0,large,coupe,16,11,2774,295000,13.5,453.1490015360983,295.0
ferrari,ff,2014,premium unleaded (required),651.0,12.0,automated_manual,all wheel drive,2.0,large,coupe,16,11,2774,295000,13.5,453.1490015360983,295.0
ferrari,ff,2015,premium unleaded (required),651.0,12.0,automated_manual,all wheel drive,2.0,large,coupe,16,11,2774,295000,13.5,453.1490015360983,295.0
ford,fiesta,2015,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,36,28,5657,18405,32.0,153.375,18.405
ford,fiesta,2015,regular unleaded,197.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,26,5657,21435,30.5,108.80710659898477,21.435
ford,fiesta,2015,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,36,28,5657,15685,32.0,130.70833333333334,15.685
ford,fiesta,2015,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,36,28,5657,16085,32.0,134.04166666666666,16.085
ford,fiesta,2015,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,36,28,5657,14455,32.0,120.45833333333333,14.455
ford,fiesta,2015,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,36,28,5657,14855,32.0,123.79166666666667,14.855
ford,fiesta,2015,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,36,28,5657,18805,32.0,156.70833333333334,18.805
ford,fiesta,2016,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,27,5657,14880,31.0,124.0,14.88
ford,fiesta,2016,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,27,5657,16110,31.0,134.25,16.11
ford,fiesta,2016,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,27,5657,18830,31.0,156.91666666666666,18.83
ford,fiesta,2016,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,35,27,5657,15810,31.0,131.75,15.81
ford,fiesta,2016,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,35,27,5657,14580,31.0,121.5,14.58
ford,fiesta,2016,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,35,27,5657,18530,31.0,154.41666666666666,18.53
ford,fiesta,2016,regular unleaded,197.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,32,26,5657,21460,29.0,108.93401015228426,21.46
ford,fiesta,2017,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,27,5657,15660,31.0,130.5,15.66
ford,fiesta,2017,regular unleaded,120.0,4.0,automated_manual,front wheel drive,4.0,compact,4dr hatchback,36,27,5657,19420,31.5,161.83333333333334,19.42
ford,fiesta,2017,regular unleaded,197.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,32,26,5657,21610,29.0,109.69543147208122,21.61
ford,fiesta,2017,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,35,27,5657,14430,31.0,120.25,14.43
ford,fiesta,2017,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,35,27,5657,14130,31.0,117.75,14.13
ford,fiesta,2017,regular unleaded,120.0,4.0,manual,front wheel drive,4.0,compact,sedan,35,27,5657,15360,31.0,128.0,15.36
ford,fiesta,2017,regular unleaded,120.0,4.0,automated_manual,front wheel drive,4.0,compact,sedan,36,27,5657,19120,31.5,159.33333333333334,19.12
pontiac,firebird,2000,regular unleaded,200.0,6.0,manual,rear wheel drive,2.0,midsize,2dr hatchback,28,17,210,4677,22.5,23.385,4.677
pontiac,firebird,2000,regular unleaded,305.0,8.0,unknown,rear wheel drive,2.0,midsize,2dr hatchback,23,15,210,6175,19.0,20.24590163934426,6.175
pontiac,firebird,2000,regular unleaded,305.0,8.0,unknown,rear wheel drive,2.0,midsize,2dr hatchback,23,15,210,8548,19.0,28.02622950819672,8.548
pontiac,firebird,2000,regular unleaded,305.0,8.0,unknown,rear wheel drive,2.0,midsize,convertible,23,15,210,9567,19.0,31.367213114754097,9.567
pontiac,firebird,2000,regular unleaded,200.0,6.0,manual,rear wheel drive,2.0,midsize,convertible,28,17,210,5844,22.5,29.22,5.844
pontiac,firebird,2001,premium unleaded (required),310.0,8.0,automatic,rear wheel drive,2.0,midsize,2dr hatchback,23,16,210,24035,19.5,77.53225806451613,24.035
pontiac,firebird,2001,regular unleaded,200.0,6.0,manual,rear wheel drive,2.0,midsize,convertible,28,17,210,25475,22.5,127.375,25.475
pontiac,firebird,2001,premium unleaded (required),310.0,8.0,automatic,rear wheel drive,2.0,midsize,convertible,23,16,210,31215,19.5,100.69354838709677,31.215
pontiac,firebird,2001,regular unleaded,200.0,6.0,manual,rear wheel drive,2.0,midsize,2dr hatchback,28,17,210,18855,22.5,94.275,18.855
pontiac,firebird,2001,premium unleaded (required),310.0,8.0,automatic,rear wheel drive,2.0,midsize,2dr hatchback,23,16,210,27145,19.5,87.56451612903226,27.145
pontiac,firebird,2002,premium unleaded (required),310.0,8.0,automatic,rear wheel drive,2.0,midsize,convertible,23,16,210,32095,19.5,103.53225806451613,32.095
pontiac,firebird,2002,premium unleaded (required),310.0,8.0,automatic,rear wheel drive,2.0,midsize,2dr hatchback,23,16,210,25995,19.5,83.85483870967742,25.995
pontiac,firebird,2002,premium unleaded (required),310.0,8.0,automatic,rear wheel drive,2.0,midsize,2dr hatchback,23,16,210,28025,19.5,90.40322580645162,28.025
pontiac,firebird,2002,regular unleaded,200.0,6.0,manual,rear wheel drive,2.0,midsize,2dr hatchback,29,17,210,20050,23.0,100.25,20.05
pontiac,firebird,2002,regular unleaded,200.0,6.0,automatic,rear wheel drive,2.0,midsize,convertible,28,17,210,26965,22.5,134.825,26.965
honda,fit,2015,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,37,29,2202,15650,33.0,120.38461538461539,15.65
honda,fit,2015,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,37,29,2202,17560,33.0,135.07692307692307,17.56
honda,fit,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,38,32,2202,19925,35.0,153.26923076923077,19.925
honda,fit,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,38,32,2202,20925,35.0,160.96153846153845,20.925
honda,fit,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,41,33,2202,16450,37.0,126.53846153846153,16.45
honda,fit,2015,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,38,32,2202,18360,35.0,141.23076923076923,18.36
honda,fit,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,38,32,2202,21165,35.0,162.80769230769232,21.165
honda,fit,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,38,32,2202,20165,35.0,155.1153846153846,20.165
honda,fit,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,41,33,2202,16690,37.0,128.3846153846154,16.69
honda,fit,2016,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,38,32,2202,18600,35.0,143.07692307692307,18.6
honda,fit,2016,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,37,29,2202,17800,33.0,136.92307692307693,17.8
honda,fit,2016,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,37,29,2202,15890,33.0,122.23076923076923,15.89
honda,fit,2017,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,32,2202,20265,34.5,155.8846153846154,20.265
honda,fit,2017,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,40,33,2202,16790,36.5,129.15384615384616,16.79
honda,fit,2017,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,32,2202,21265,34.5,163.57692307692307,21.265
honda,fit,2017,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,36,29,2202,17900,32.5,137.69230769230768,17.9
honda,fit,2017,regular unleaded,130.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,36,29,2202,15990,32.5,123.0,15.99
honda,fit,2017,regular unleaded,130.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,37,32,2202,18700,34.5,143.84615384615384,18.7
ford,five hundred,2005,regular unleaded,203.0,6.0,automatic,front wheel drive,4.0,large,sedan,26,19,5657,24165,22.5,119.03940886699507,24.165
ford,five hundred,2005,regular unleaded,203.0,6.0,automatic,all wheel drive,4.0,large,sedan,23,17,5657,23965,20.0,118.05418719211822,23.965
ford,five hundred,2005,regular unleaded,203.0,6.0,automatic,front wheel drive,4.0,large,sedan,26,19,5657,26290,22.5,129.50738916256157,26.29
ford,five hundred,2005,regular unleaded,203.0,6.0,automatic,front wheel drive,4.0,large,sedan,26,19,5657,22165,22.5,109.1871921182266,22.165
ford,five hundred,2005,regular unleaded,203.0,6.0,automatic,all wheel drive,4.0,large,sedan,23,17,5657,28090,20.0,138.3743842364532,28.09
ford,five hundred,2005,regular unleaded,203.0,6.0,automatic,all wheel drive,4.0,large,sedan,23,17,5657,25965,20.0,127.9064039408867,25.965
ford,five hundred,2006,regular unleaded,203.0,6.0,automatic,front wheel drive,4.0,large,sedan,26,19,5657,24230,22.5,119.35960591133005,24.23
ford,five hundred,2006,regular unleaded,203.0,6.0,automatic,front wheel drive,4.0,large,sedan,25,18,5657,22230,21.5,109.50738916256158,22.23
ford,five hundred,2006,regular unleaded,203.0,6.0,automatic,all wheel drive,4.0,large,sedan,23,17,5657,28230,20.0,139.064039408867,28.23
ford,five hundred,2006,regular unleaded,203.0,6.0,automatic,all wheel drive,4.0,large,sedan,23,17,5657,24080,20.0,118.62068965517241,24.08
